SC,E_E_dmd_excl,theta_ex_d_t,E_p_0,E_p_1,E_p_2,E_p_3,E_E_PV_h,E_E_PV_sell,E_E_PV_chg,E_E_PSS_h,E_E_PSS_max_sup,E_E_srpl,E_E_dmd_incl,E_E_aux_PSS,E_dash_dash_E_PV_chg,E_dash_dash_E_srpl,E_dash_dash_E_SB_sup,E_E_PV_max_sup,E_E_SB_max_sup,E_dash_dash_E_PV_max_sup,E_dash_dash_E_SB_max_sup,E_E_SB_max_chg,E_E_aux_PCS
1.0,1.3947391826333115,3.5,0.14865117040459352,0.0,0.0,0.0,0.08651498117547342,0.0,0.0,0.0,0.08651498117547342,0.0,1.4227391826333116,0.028,0.0,0.0,0.0,0.08651498117547342,0.0,0.1441916352924557,0.0,0.6,0.025
1.0,0.9058449507010057,4.7,0.24557114638950844,0.0,0.0,0.0,0.1566489116978776,0.0,0.0,0.0,0.1566489116978776,0.0,0.9338449507010057,0.028,0.0,0.0,0.0,0.1566489116978776,0.0,0.23820401199782315,0.0,0.6,0.025
1.0,0.7940989730943069,6.5,0.8148286639056322,0.0,0.0,0.0,0.6950242088887516,0.0,0.0,0.0,0.6950242088887516,0.0,0.8220989730943069,0.028,0.0,0.0,0.0,0.6950242088887516,0.0,0.7903838039884632,0.0,0.6,0.025
1.0,0.24559536695730655,8.1,0.5328755319884672,0.0,0.0,0.0,0.2735953669573066,0.0,0.15477166742078619,0.0,0.42836703437809276,0.15477166742078619,0.2735953669573066,0.028,1.3125,1.5,0.0,0.42836703437809276,0.0,0.5168892660288131,0.0,0.6190866696831447,0.025
1.0,0.4707390236911191,9.9,0.7618623849568408,0.0,0.0,0.0,0.4987390236911191,0.0,0.14619232688181294,0.0,1.6792594994903975,0.14619232688181294,0.4987390236911191,0.028,1.3124999999999998,1.5,0.0,0.644931350572932,1.0343281489174656,0.7390065134081355,1.2823878450435544,0.4790853939662223,0.025
1.0,0.6667163591377361,10.3,1.2734434292674017,0.0,0.0,0.0,0.6947163591377361,0.0,0.4340427640919089,0.0,3.397777457814824,0.4340427640919089,0.6947163591377361,0.028,1.3125,1.5,0.0,1.128759123229645,2.269018334585179,1.2352401263893795,2.548736753420697,1.0149357488651398,0.025
1.0,0.2556143855465604,10.6,0.3080547534928828,0.0,0.0,0.0,0.2157427831158939,0.0,0.0,0.06787160243066653,3.6919449008066625,0.0,0.28361438554656043,0.028,0.0,0.0,1.5,0.2157427831158939,3.4762021176907685,0.2988131108880963,3.7868739668623266,0.6,0.025
1.0,0.19550789331330343,10.4,0.2232094990271835,0.0,0.0,0.0,0.1355003837049588,0.0,0.0,0.08800750960834464,2.1660664784982258,0.0,0.22350789331330342,0.028,0.0,0.0,1.5,0.1355003837049588,2.030566094793267,0.21651321405636798,2.30417035363412,0.6,0.025
1.0,0.6276912305853931,9.9,0.1213613189821358,0.0,0.0,0.0,0.07063228764760303,0.0,0.0,0.5468821265537576,0.6175144142013606,0.0,0.6556912305853931,0.028,0.0,0.0,1.5,0.07063228764760303,0.5468821265537576,0.11772047941267172,0.7824432067218027,0.6,0.025
1.0,0.5504465335768669,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544465335768669,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.3085340549761622,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125340549761622,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.2814026291145262,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2854026291145262,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.3620465620971134,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3660465620971134,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.2147852571667208,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2187852571667208,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.5548953388746702,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5588953388746702,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.3904483428231613,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3944483428231613,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7153946522896213,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7193946522896213,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.3388487214161102,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428487214161102,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13879387387345682,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14279387387345682,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1465938738734568,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1505938738734568,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1465938738734568,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1505938738734568,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13879387387345682,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14279387387345682,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,2.7258184807355867,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7298184807355867,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.1989463781598566,5.2,0.021882387133505845,0.0,0.0,0.0,0.012735549311700399,0.0,0.0,0.0,0.012735549311700399,0.0,1.2269463781598566,0.028,0.0,0.0,0.0,0.012735549311700399,0.0,0.021225915519500666,0.0,0.6,0.025
1.0,1.2312092009920432,4.9,0.36686770639557154,0.0,0.0,0.0,0.2713651333236118,0.0,0.0,0.0,0.2713651333236118,0.0,1.2592092009920433,0.028,0.0,0.0,0.0,0.2713651333236118,0.0,0.3558616752037044,0.0,0.6,0.025
1.0,0.685230896696302,5.4,1.0036790000895788,0.0,0.0,0.0,0.713230896696302,0.0,0.16039851763841706,0.0,0.8736294143347191,0.16039851763841706,0.713230896696302,0.028,1.3125,1.5,0.0,0.8736294143347191,0.0,0.9735686300868913,0.0,0.6415940705536682,0.025
1.0,0.7941532207794919,5.1,1.4078837785336338,0.0,0.0,0.0,0.8221532207794919,0.0,0.43375286276869196,0.0,2.2902342324656493,0.43375286276869196,0.8221532207794919,0.028,1.3125,1.5,0.0,1.255906083548184,1.0343281489174656,1.3656472651776246,1.2823878450435544,1.421447114057581,0.025
1.0,0.2456496146424917,5.5,1.310222292889138,0.0,0.0,0.0,0.2736496146424917,0.0,0.8898931188574103,0.0,3.4325610680850813,0.8898931188574103,0.2736496146424917,0.028,1.3125,1.5,0.0,1.163542733499902,2.269018334585179,1.2709156241024637,2.548736753420697,2.0808648679746926,0.025
1.0,0.4371464568039732,5.3,0.5230103428398509,0.0,0.0,0.0,0.4190370317407889,0.0,0.0,0.04610942506318433,3.8952391494315575,0.0,0.4651464568039732,0.028,0.0,0.0,1.5,0.4190370317407889,3.4762021176907685,0.5073200325546553,3.7868739668623266,0.6,0.025
1.0,0.6723339181754648,4.8,0.4068982943299038,0.0,0.0,0.0,0.3092240618625065,0.0,0.0,0.39110985631295836,2.3397901566557735,0.0,0.7003339181754649,0.028,0.0,0.0,1.5,0.3092240618625065,2.030566094793267,0.3946913455000067,2.30417035363412,0.6,0.025
1.0,0.25566863323174555,4.4,0.3506676957151971,0.0,0.0,0.0,0.2560439732226476,0.0,0.0,0.027624660009097968,0.8029260997764052,0.0,0.28366863323174557,0.028,0.0,0.0,1.5,0.2560439732226476,0.5468821265537576,0.34014766484374115,0.7824432067218027,0.6,0.025
1.0,0.19556214099848862,4.0,0.2584019912347165,0.0,0.0,0.0,0.16878368321023313,0.0,0.0,0.0,0.16878368321023313,0.0,0.22356214099848862,0.028,0.0,0.0,0.0,0.16878368321023313,0.0,0.250649931497675,0.0,0.6,0.025
1.0,0.783604634015168,3.4,0.14613891896567624,0.0,0.0,0.0,0.08505285083802355,0.0,0.0,0.0,0.08505285083802355,0.0,0.811604634015168,0.028,0.0,0.0,0.0,0.08505285083802355,0.0,0.14175475139670593,0.0,0.6,0.025
1.0,0.744115284959589,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748115284959589,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.7785956217276198,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7825956217276198,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.6549388639113989,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6589388639113989,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.8312892207806375,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8352892207806375,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.6855974638472293,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6895974638472293,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,2.0657550692239353,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0697550692239353,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.7599516544818634,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7639516544818634,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7154488999748065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194488999748065,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.24832705288580248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523270528858025,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1388270528858025,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428270528858025,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14662705288580247,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15062705288580247,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14662705288580247,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15062705288580247,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1388270528858025,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428270528858025,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14662705288580247,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15062705288580247,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14662705288580247,0.1,0.02231068820296333,0.0,0.0,0.0,0.012984820534124655,0.0,0.0,0.0,0.012984820534124655,0.0,0.17462705288580246,0.028,0.0,0.0,0.0,0.012984820534124655,0.0,0.021641367556874427,0.0,0.6,0.025
1.0,4.88838914454456,-0.1,0.5358660855149349,0.0,0.0,0.0,0.43119535037574963,0.0,0.0,0.0,0.43119535037574963,0.0,4.91638914454456,0.028,0.0,0.0,0.0,0.43119535037574963,0.0,0.5197901029494868,0.0,0.6,0.025
1.0,1.96199085778097,2.1,1.458047458937517,0.0,0.0,0.0,1.3033483842901563,0.0,0.0,0.0,1.3033483842901563,0.0,1.98999085778097,0.028,0.0,0.0,0.0,1.3033483842901563,0.0,1.4143060351693912,0.0,0.6,0.025
1.0,1.2007121651807058,4.0,1.9710837816000943,0.0,0.0,0.0,1.2287121651807058,0.0,0.5598403212675833,0.0,1.7885524864482891,0.5598403212675833,1.2287121651807058,0.028,1.3124999999999998,1.5,0.0,1.7885524864482891,0.0,1.9119512681520914,0.0,2.2393612850703333,0.025
1.0,0.7603564556105288,4.5,2.2528237019098984,0.0,0.0,0.0,0.7883564556105288,0.0,1.2666515604707573,0.0,3.089336164998747,1.2666515604707573,0.7883564556105288,0.028,1.3125000000000002,1.5,0.0,2.055008016081286,1.034328148917461,2.1852389908526013,1.2823878450435497,4.150931001711533,0.025
1.0,0.7239083755239486,5.6,2.302381876249157,0.0,0.0,0.0,0.7519083755239486,0.0,1.349969283938691,0.0,4.370895994047816,1.349969283938691,0.7519083755239486,0.028,1.3125,1.5,0.0,2.1018776594626396,2.2690183345851764,2.233310419961682,2.5487367534206937,3.15667533130244,0.025
1.0,0.7542555570874832,5.1,2.1888003672610705,0.0,0.0,0.0,0.7822555570874832,0.0,1.212202390249674,0.0,5.4706600650279205,1.212202390249674,0.7822555570874832,0.028,1.3125000000000002,1.5,0.0,1.994457947337157,3.4762021176907636,2.123136356243238,3.7868739668623217,1.7361403224278833,0.025
1.0,0.32783192479820383,5.2,1.8856882695971438,0.0,0.0,0.0,0.35583192479820386,2.220446049250313e-16,1.3519577561732945,0.0,6.354337892808224,1.3519577561732947,0.35583192479820386,0.028,1.3124999999999996,1.5,0.0,1.7077896809714985,4.646548211836725,1.8291176215092293,4.987228935217154,1.3519577561732945,0.025
1.0,0.14662705288580247,4.7,0.9104236054540832,0.0,0.0,0.0,0.17462705288580246,0.0,0.6108060719723964,0.0,6.004410025757637,0.6108060719723964,0.17462705288580246,0.028,1.3125000000000002,1.5,0.0,0.7854331248581989,5.218976900899438,0.8831108972904606,5.574335282973783,0.6108060719723964,0.025
1.0,0.14662705288580247,4.3,0.5027485910859527,0.0,0.0,0.0,0.17462705288580246,0.0,0.22524742713373722,0.0,5.6188513809189775,0.22524742713373722,0.17462705288580246,0.028,1.3125,1.5,0.0,0.3998744800195397,5.218976900899438,0.48766613335337405,5.574335282973783,0.22524742713373722,0.025
1.0,1.079409366612052,3.4,0.013297744309200391,0.0,0.0,0.0,0.007739287187954626,0.0,0.0,1.0996700794240972,5.2267161880873925,0.0,1.107409366612052,0.028,0.0,0.0,1.5,0.007739287187954626,5.218976900899438,0.012898811979924377,5.574335282973783,0.6,0.025
1.0,1.579710374820999,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607710374820999,3.844313006422188,0.0,1.607710374820999,0.028,0.0,0.0,1.8704721793035888,0.0,3.844313006422188,0.0,4.164423596330449,0.6,0.025
1.0,1.3069867712334358,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3349867712334358,2.0395162671971137,0.0,1.3349867712334358,0.028,0.0,0.0,1.590755662803524,0.0,2.0395162671971137,0.0,2.3133500176380655,0.6,0.025
1.0,1.5726396873880313,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463034144535819,0.463034144535819,0.0,1.6006396873880313,0.028,0.0,0.0,1.5,0.0,0.463034144535819,0.0,0.6964452764469938,0.6,0.025
1.0,1.6526992724303726,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6566992724303726,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.9047620491649402,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9087620491649402,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7603322291886153,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7643322291886153,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.5238785750655836,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278785750655836,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.24834828745370371,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523482874537037,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1388482874537037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428482874537037,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14664828745370373,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15064828745370373,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14664828745370373,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15064828745370373,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.1388482874537037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428482874537037,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14664828745370373,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15064828745370373,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.2742973239446637,-0.6,0.022277741966851214,0.0,0.0,0.0,0.012965645824707404,0.0,0.0,0.0,0.012965645824707404,0.0,0.30229732394466374,0.028,0.0,0.0,0.0,0.012965645824707404,0.0,0.021609409707845674,0.0,0.6,0.025
1.0,5.026852989880666,-0.2,0.46258512149851533,0.0,0.0,0.0,0.36188987865722083,0.0,0.0,0.0,0.36188987865722083,0.0,5.054852989880666,0.028,0.0,0.0,0.0,0.36188987865722083,0.0,0.4487075678535598,0.0,0.6,0.025
1.0,2.1799522680492185,1.6,1.0679436322272773,0.0,0.0,0.0,0.9344076901789474,0.0,0.0,0.0,0.9344076901789474,0.0,2.2079522680492185,0.028,0.0,0.0,0.0,0.9344076901789474,0.0,1.035905323260459,0.0,0.6,0.025
1.0,0.7929558926927491,2.9,1.7541646564631357,0.0,0.0,0.0,0.8209558926927492,0.0,0.7624453311572612,0.0,1.5834012238500104,0.7624453311572612,0.8209558926927492,0.028,1.3125,1.5,0.0,1.5834012238500104,0.0,1.7015397167692414,0.0,3.049781324629045,0.025
1.0,0.1388482874537037,3.6,2.010975987073008,0.0,0.0,0.0,0.1668482874537037,0.0,1.6594322523205935,0.0,2.8606086886917628,1.6594322523205935,0.1668482874537037,0.028,1.5850322523205933,1.7795202587903525,0.0,1.8262805397742972,1.0343281489174656,1.9506467074608176,1.2823878450435544,4.583911255720021,0.025
1.0,0.14664828745370373,3.8,2.0709919378176482,0.0,0.0,0.0,0.17464828745370373,0.0,1.7083923377373371,0.0,4.399091019980189,1.7083923377373371,0.17464828745370373,0.028,1.633992337737337,1.8297357310126536,0.0,1.8830406251910408,2.516050394789149,2.0088621796831188,2.802102969014512,3.0147454760468175,0.025
1.0,0.14664828745370373,4.2,1.9749882688739104,0.0,0.0,0.0,0.17464828745370373,0.16528519799201735,1.4523116698417795,0.0,5.7899142221426185,1.6175968678337969,0.17464828745370373,0.028,1.3701869015656576,1.7366121721372274,0.0,1.7922451552875005,3.9976690668551185,1.915738620807693,4.3217118634411475,1.4523116698417795,0.025
1.0,0.1388482874537037,3.3,0.855082335418599,0.0,0.0,0.0,0.1668482874537037,0.0,0.5662458312684361,0.0,5.930580082425902,0.5662458312684361,0.1668482874537037,0.028,1.3125,1.5,0.0,0.7330941187221398,5.197485963703762,0.8294298653560409,5.552293296106423,0.5662458312684361,0.025
1.0,0.14664828745370373,3.7,0.3662141771282927,0.0,0.0,0.0,0.17464828745370373,1.3877787807814457e-17,0.09609877056537904,0.0,5.489723958918521,0.09609877056537905,0.17464828745370373,0.028,1.3124999999999998,1.5,0.0,0.2707470580190828,5.218976900899438,0.3552277518144439,5.574335282973783,0.09609877056537904,0.025
1.0,0.2973944767447547,3.1,0.17967797376522526,0.0,0.0,0.0,0.10457258073136108,0.0,0.0,0.22082189601339366,5.323549481630799,0.0,0.32539447674475475,0.028,0.0,0.0,1.5,0.10457258073136108,5.218976900899438,0.17428763455226848,5.574335282973783,0.6,0.025
1.0,0.8253970531974684,2.0,0.01334763005298053,0.0,0.0,0.0,0.007768320690834668,0.0,0.0,0.8456287325066337,3.852081327113023,0.0,0.8533970531974684,0.028,0.0,0.0,1.5,0.007768320690834668,3.844313006422188,0.012947201151391113,4.164423596330449,0.6,0.025
1.0,1.0340105341519406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620105341519406,2.411410658138779,0.0,1.0620105341519406,0.028,0.0,0.0,1.5,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,0.6882692341067791,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162692341067791,0.9357972135770928,0.0,0.7162692341067791,0.028,0.0,0.0,1.5,0.0,0.9357972135770928,0.0,1.1813304754636849,0.6,0.025
1.0,1.5153822853562793,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5193822853562793,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.81830747057568,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82230747057568,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.9744548631855463,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9784548631855463,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.5172452146245721,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212452146245721,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.6274513356075107,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6314513356075107,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.33890670174018434,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34290670174018434,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13885185419753088,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285185419753088,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14665185419753088,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15065185419753088,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14665185419753088,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15065185419753088,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13885185419753088,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285185419753088,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,3.6283654405777566,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6323654405777566,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.8889134922570774,-2.1,0.02240952691129967,0.0,0.0,0.0,0.013042344662376406,0.0,0.0,0.0,0.013042344662376406,0.0,1.9169134922570774,0.028,0.0,0.0,0.0,0.013042344662376406,0.0,0.021737241103960678,0.0,0.6,0.025
1.0,1.5386365021955386,-1.5,0.6282698935129133,0.0,0.0,0.0,0.5185862517898376,0.0,0.0,0.0,0.5185862517898376,0.0,1.5666365021955386,0.028,0.0,0.0,0.0,0.5185862517898376,0.0,0.6094217967075258,0.0,0.6,0.025
1.0,0.8760776275567854,0.9,1.1154504216615473,0.0,0.0,0.0,0.9040776275567854,0.0,0.07525960872962267,0.0,0.9793372362864081,0.07525960872962267,0.9040776275567854,0.028,1.3125,1.5,0.0,0.9793372362864081,0.0,1.0819869090117007,0.0,0.3010384349184907,0.025
1.0,0.794211201103566,2.4,1.7193502270604129,0.0,0.0,0.0,0.822211201103566,0.0,0.7282642761388192,0.0,2.584803626159851,0.7282642761388192,0.822211201103566,0.028,1.3125000000000002,1.5,0.0,1.5504754772423852,1.0343281489174656,1.6677697202486004,1.2823878450435544,2.3865874843592554,0.025
1.0,0.2457075949665658,4.0,1.7938290473320861,0.0,0.0,0.0,0.2737075949665658,0.0,1.3472062265477542,0.0,3.889932156099505,1.3472062265477542,0.2737075949665658,0.028,1.3125,1.5,0.0,1.6209138215143202,2.2690183345851844,1.7400141759121233,2.548736753420702,3.1502143879248927,0.025
1.0,0.41211251535145976,4.1,1.654885186793433,0.0,0.0,0.0,0.4401125153514598,0.0,1.0493951500584293,0.0,4.965709783100662,1.0493951500584293,0.4401125153514598,0.028,1.3125,1.5,0.0,1.489507665409889,3.4762021176907734,1.6052386311896298,3.786873966862332,1.5029645617193002,0.025
1.0,0.5103041399118166,4.1,1.098685240771733,0.0,0.0,0.0,0.5383041399118166,0.0,0.4251774265480497,0.0,5.610029778296603,0.4251774265480497,0.5383041399118166,0.028,1.3125,1.5,0.0,0.9634815664598663,4.646548211836737,1.0657246835485807,4.987228935217166,0.4251774265480497,0.025
1.0,0.25572661355581966,4.4,0.9881837371377103,0.0,0.0,0.0,0.2837266135558197,0.0,0.5752481558421696,0.0,6.077951670297428,0.5752481558421696,0.2837266135558197,0.028,1.3125,1.5,0.0,0.8589747693979893,5.218976900899438,0.9585382250235789,5.574335282973783,0.5752481558421696,0.025
1.0,0.1956201213225627,3.9,0.3858425466587724,0.0,0.0,0.0,0.2236201213225627,0.0,0.06569046717997129,0.0,5.508287489401972,0.06569046717997129,0.2236201213225627,0.028,1.3125,1.5,0.0,0.289310588502534,5.218976900899438,0.3742672702590092,5.574335282973783,0.06569046717997129,0.025
1.0,0.6727221405183537,3.7,0.17173166180480598,0.0,0.0,0.0,0.09994782717039707,0.0,0.0,0.6007743133479566,5.3189247280698355,0.0,0.7007221405183537,0.028,0.0,0.0,1.5,0.09994782717039707,5.218976900899438,0.1665797119506618,5.574335282973783,0.6,0.025
1.0,0.6938848982746121,3.2,0.01338255007362663,0.0,0.0,0.0,0.007788644142850698,0.0,0.0,0.7140962541317614,3.852101650565039,0.0,0.7218848982746121,0.028,0.0,0.0,1.5,0.007788644142850698,3.844313006422188,0.01298107357141783,4.164423596330449,0.6,0.025
1.0,1.7406944777992053,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7686944777992053,2.411410658138779,0.0,1.7686944777992053,0.028,0.0,0.0,2.0355840797940568,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,1.6617222015390474,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38373968545219284,0.38373968545219284,0.0,1.6897222015390474,0.028,0.0,0.0,1.5,0.0,0.38373968545219284,0.0,0.6151176261048131,0.6,0.025
